University,Private,Apps,Accept,Enroll,Top10perc,Top25perc,F.Undergrad,P.Undergrad,Outstate,Room.Board,Books,Personal,PhD,Terminal,S.F.Ratio,perc.alumni,Expend,Grad.Rate,Apps_transformed,Accept_transformed,Enroll_transformed,Top10perc_transformed,F.Undergrad_transformed,P.Undergrad_transformed,Outstate_transformed,Books_transformed,Personal_transformed,PhD_transformed,Terminal_transformed,S.F.Ratio_transformed,perc.alumni_transformed,Expend_transformed,Accept_Rate,Outstate_Tier,Outstate_Tier_Encoded,Private_Encoded,Apps_transformed_scaled,Accept_transformed_scaled,Enroll_transformed_scaled,Top10perc_transformed_scaled,F.Undergrad_transformed_scaled,P.Undergrad_transformed_scaled,Outstate_transformed_scaled,Books_transformed_scaled,Personal_transformed_scaled,PhD_transformed_scaled,Terminal_transformed_scaled,S.F.Ratio_transformed_scaled,perc.alumni_transformed_scaled,Expend_transformed_scaled,Accept_Rate_scaled,Outstate_Tier_Encoded_scaled,Private_Encoded_scaled
Washington and Lee University,Yes,3315,1096,425,68,93,1584,3,13750,4619,680,1115,81.0,96,9.6,45,15736,90,6.102536490320031,5.530111145785654,3.9404491647969806,7.6170666571932575,3.6665586239715324,1.1604596941657,73.8911756886367,10.198372275405962,9.19975356603084,3262.3198521504246,59647.28650004573,4.878172502210449,10.660094564281724,1.8366783749059659,0.3306184012066365,Medium,1,1,0.6604401155288727,-0.07613609648737148,-0.05637467169661178,1.8639639772570498,-0.16497761875779476,-2.3834572619832834,0.868469488973282,0.9250182019213093,-0.161275007870945,0.4823274812028567,1.2631079470739583,-1.1604582056350563,1.5890338556289196,1.3900188571975503,-2.830547246839482,0.3584006965742063,0.6130958528832952
Washington College,Yes,1209,942,214,31,60,822,46,15276,5318,500,300,79.0,86,11.2,37,10830,65,5.52644275539406,5.436976816666393,3.654885123840124,5.5134261936560724,3.52507328542517,4.653510883837945,76.71791664149663,9.502670860800531,7.096776161387666,3103.2898290035896,44711.16894989349,5.521188494835537,9.567248268196495,1.8344690135294768,0.7791563275434243,High,2,1,-0.27090596318612964,-0.23166124266093877,-0.8399282749238088,0.4211004096393092,-0.9142213383577811,-1.1432907002922248,1.1707287653892233,-0.22842386689854197,-2.73184298682397,0.33287698488245776,0.3389408259481421,-0.7058806999736407,1.1249724926404445,0.6169469570651709,0.22050078969912595,1.8145208041217669,0.6130958528832952
Washington State University,No,6540,5839,2440,31,70,14445,1344,8200,4210,800,2719,84.0,87,16.9,30,10912,56,6.467162556512934,6.495813446664668,4.545344687193403,5.5134261936560724,4.018463248197334,10.500913562737729,61.39870431355919,10.577309512175834,10.748717360156027,3508.30890518449,46086.272753520185,7.56525823478441,8.505142557374741,1.8345181813486453,0.8928134556574924,Low,0,0,1.2499154671219153,1.5364915234746963,1.603386356202983,0.4211004096393092,1.6985534884811195,0.9327605458375713,-0.4673322068480059,1.5532793225065122,1.7320961338943173,0.7134988370127088,0.4240248994484804,0.7391659776222961,0.673964674278998,0.6341511409503717,0.9936201564450876,-1.0977194109733543,-1.6310663255951814
Washington University,Yes,7654,5259,1254,62,93,4879,1274,18350,5775,768,1512,91.0,98,3.9,31,45702,90,6.548997613474168,6.438687725510811,4.333866386569681,7.347098629618152,3.86672039970874,10.392212282256855,81.89315837139635,10.481383131838124,9.717553371339182,4117.019810783901,62958.47816557827,2.121757447036495,8.664190735529143,1.8409996814149372,0.687091716749412,High,2,1,1.3822147003570393,1.4410972019958017,1.0231151711376456,1.678795913530624,0.8949905370659335,0.8941674402844774,1.7241097955732738,1.39423764130786,0.47165599561721816,1.2855426885908192,1.4679867891663476,-3.1090944677491725,0.7415021812454939,2.902075992573745,-0.4057417942710229,1.8145208041217669,0.6130958528832952
Wayne State College,No,1373,1373,724,6,21,2754,474,2700,2660,540,1660,60.0,68,20.3,29,4550,52,5.60147701388658,5.666888871445591,4.1423109892400785,2.2755807268401735,3.7710997500553085,8.483011048158195,41.00131390658495,9.67423499739097,9.878664025344904,1790.5445158830128,24164.67508092954,8.655033203179359,8.343335916108645,1.8272396441811516,1.0,Low,0,0,-0.14960128969358308,0.152269218477745,0.4975100519066017,-1.7997017391221424,0.38862590626408006,0.21632809539625483,-2.6483953350231575,0.05602185721487039,0.6685891092783032,-0.9007921972379641,-0.9323663945762501,1.509577899793664,0.6052558258750537,-1.9126628923428897,1.7227252698753677,-1.0977194109733543,-1.6310663255951814
Waynesburg College,Yes,1190,978,324,12,30,1280,61,8840,3620,500,1200,57.0,58,16.2,26,6563,63,5.517049689067962,5.460137488338776,3.831097623329121,3.4779670941379464,3.622796239656373,5.0713175365769425,63.08014289724547,9.502670860800531,9.32358530355288,1616.0326987995059,15928.406042687022,7.330620142373578,7.8398782563579585,1.83071081127205,0.8218487394957983,Medium,1,1,-0.28609133139890003,-0.19298520471243055,-0.3564222338773654,-0.9749983196713342,-0.39672383316933096,-0.994953383761919,-0.28753843793944656,-0.22842386689854197,-0.009909663407681455,-1.064791907235012,-1.4419827001745347,0.5732895453024277,0.3914698171492021,-0.6980758323924866,0.5109034335205624,0.3584006965742063,0.6130958528832952
Webber College,Yes,280,143,79,5,27,327,110,5590,2900,650,1952,53.0,63,15.1,4,4839,90,4.6110916452369,4.190626925461026,3.1826576141134844,1.9933074045048962,3.288748397362767,5.982666302508909,53.46942588718579,10.094559934711176,10.160873321634455,1397.2527513082268,19782.08415571577,6.953758067641122,2.399320130769619,1.8278723542170996,0.5107142857142857,Low,0,1,-1.7507149168485783,-2.3129426653778755,-2.135664130003746,-1.9933098674917418,-2.1656933282127864,-0.671389770125531,-1.3151983536313947,0.7529019484450437,1.0135467768229418,-1.27039315843607,-1.2035376962767816,0.30686845488617326,-1.9187844502831575,-1.6912729672141944,-1.6054976745472045,-1.0977194109733543,0.6130958528832952
Webster University,Yes,665,462,226,17,44,1739,1550,9160,4340,500,500,68.0,68,20.6,14,6951,48,5.164264357048086,4.985231598229817,3.678710633922248,4.167994170464725,3.685099857341259,10.793542393463186,63.89098537364637,9.502670860800531,7.890855810096345,2299.597751802593,24164.67508092954,8.747633729264866,5.443683341838181,1.831195300414613,0.6947368421052632,Medium,1,1,-0.8564242749555626,-0.9860312133791586,-0.7745539224282342,-0.5017164322200872,-0.06679145474509614,1.0366549553799966,-0.2008362376701635,-0.22842386689854197,-1.7612021643396472,-0.42240291415622744,-0.9323663945762501,1.5750414600373785,-0.6260396734364524,-0.5285494950443083,-0.35373806540786545,0.3584006965742063,0.6130958528832952
Wellesley College,Yes,2895,1249,579,80,96,2195,156,18345,5995,500,700,94.0,98,10.6,51,21409,91,6.027629360821893,5.609695974532079,4.059629016761798,8.107877876151246,3.7297377753928416,6.54828322961376,81.88522181971413,9.502670860800531,8.430546202210584,4392.781938782297,62958.47816557827,5.28453802129421,11.414537756392667,1.8381912328159788,0.431433506044905,High,2,1,0.539340966039159,0.056762720104052304,0.27064059999589607,2.2006059266240867,0.16959119874947667,-0.4705741617554448,1.7232611517078786,-0.22842386689854197,-1.101513269226264,1.5446936720354811,1.4679867891663476,-0.8731797768392634,1.9093972381855786,1.9193790386372116,-2.1447819868483444,1.8145208041217669,0.6130958528832952
Wells College,Yes,318,240,130,40,85,416,19,14900,5550,600,500,93.0,98,8.3,42,13935,69,4.6947058847385055,4.549547086461573,3.427719582628284,6.150076980026682,3.3551173311172127,3.4175164951990755,76.03928450044567,9.911870086910547,7.890855810096345,4299.868873409913,62958.47816557827,4.3242882412261405,10.26314323792509,1.8360080845629894,0.7547169811320755,Medium,1,1,-1.6155393553671402,-1.7135813876177761,-1.4632433735236552,0.8577720942126082,-1.8142328355358628,-1.5821159072516269,1.098163622941653,0.450010288926062,-1.7612021643396472,1.4573774316188435,1.4679867891663476,-1.5520244009880955,1.4204742199244158,1.1554793044564433,0.05425928479092214,0.3584006965742063,0.6130958528832952
Wentworth Institute of Technology,Yes,1480,1257,452,6,25,2961,572,9850,6050,850,920,10.0,68,15.4,8,17858,64,5.645414421273582,5.6135657347516235,3.9646425817117357,2.2755807268401735,3.7838871617427556,8.831697126814374,65.57811116270237,10.720699095764742,8.878900665499815,49.3747522438537,24164.67508092954,7.057569713883966,3.833720635194582,1.8373306731221792,0.8493243243243244,Medium,1,1,-0.07856956412891214,0.06322483809526659,0.01000917318250654,-1.7997017391221424,0.4563423777740926,0.34012496861560976,-0.020434344208082326,1.7910128881854168,-0.5534685665074899,-2.5370787310937746,-0.9323663945762501,0.38025767031614155,-1.3096870359996657,1.6182628315999552,0.6977980620940235,0.3584006965742063,0.6130958528832952
Wesley College,Yes,980,807,350,10,25,872,448,9890,4674,500,1350,52.0,57,14.4,15,6243,84,5.401022247054501,5.340806946515717,3.862670122959401,3.140658651142298,3.5386543372012906,8.379598382677074,65.67350275990205,9.502670860800531,9.523523757948993,1345.040514947662,15218.827017927002,6.708354885340432,5.675799188389897,1.8302767286633392,0.823469387755102,Medium,1,1,-0.47366792977391176,-0.3922554430392342,-0.26979106783383405,-1.2063544244260114,-0.8423021002701807,0.17961265012473462,-0.010234260215042774,-0.22842386689854197,0.23448449294285456,-1.3194602747181297,-1.4858876575586604,0.13338168663923877,-0.5274750385853566,-0.849964550418214,0.521927419228642,0.3584006965742063,0.6130958528832952
Wesleyan University,Yes,4772,1973,712,60,86,2714,27,19130,5600,1400,1400,90.0,94,12.1,39,16262,92,6.300302763031795,5.882473285979528,4.136225398298633,7.2527986409147225,3.7684936144366117,3.895833163481379,83.11426868823371,11.94422527626009,9.585611403607514,4027.0838434683237,56445.99688283852,5.8671049482622815,9.85113937380516,1.8368522415631758,0.41345347862531434,High,2,1,0.980160382259167,0.5122739331753585,0.48081191759683767,1.614116601411784,0.37482496572284807,-1.4122952245038178,1.8546813360668848,3.819564992950375,0.31037713613816026,1.2010242141140972,1.0650292563104273,-0.46133648899060975,1.2455227419124493,1.4508560875797414,-2.267085863810271,1.8145208041217669,0.6130958528832952
West Chester University of Penn.,No,6502,3539,1372,11,51,7484,1904,7844,4108,400,2000,76.0,79,15.3,16,6773,52,6.464112457081148,6.218562975258542,4.363716317083772,3.3150176007474266,3.9308500599365988,11.222979098632388,60.42583937424156,9.014694833976261,10.203474874757537,2872.1891570226703,35793.58122346702,7.023054080272134,5.900304933741678,1.8309783488997298,0.5442940633651184,Low,0,0,1.2449845019451298,1.0735105743456987,1.1050198133749054,-1.086763562568219,1.2345928284373435,1.1891213846405417,-0.5713592321440718,-1.0374664620381557,1.0656206545879023,0.11569717540939685,-0.21283183845717074,0.35585698539765914,-0.4321419230686565,-0.6044624360562368,-1.3770810599128194,-1.0977194109733543,-1.6310663255951814
West Liberty State College,No,1164,1062,478,12,25,2138,227,4470,2890,600,1210,33.0,33,16.3,10,4249,60,5.503931718222531,5.5108093179787,3.9864135973561625,3.4779670941379464,3.724807135279431,7.1776702583483,49.30208649536815,9.911870086910547,9.337615634420624,541.7403777975856,3634.259214621692,7.364378221795919,4.420803225514992,1.826511215638261,0.9123711340206185,Low,0,0,-0.30729859328512726,-0.1083682456796366,0.06974623845496358,-0.9749983196713342,0.14348071142594307,-0.24711773211408433,-1.7608058607062969,0.450010288926062,0.007240268485599216,-2.0743718430857956,-2.2026787942324852,0.5971546804090669,-1.0603909108017935,-2.1675454315940934,1.1266555424522566,-1.0977194109733543,-1.6310663255951814
West Virginia Wesleyan College,Yes,1566,1400,483,28,55,1509,170,14200,3775,450,1100,58.0,81,16.4,42,8080,67,5.678324369126405,5.678608565347874,3.9904436573441027,5.270625276993018,3.6567750167041937,6.690436727374396,74.7452936358243,9.270525807002555,9.176997673903145,1673.2103108531687,38216.88394908151,7.39805573041577,10.26314323792509,1.8323956027883592,0.8939974457215837,Medium,1,1,-0.025365460308237036,0.17183995168105098,0.0808042414660967,0.25456596475215887,-0.21678727179604448,-0.42010424162618726,0.959799072050075,-0.6133100630418952,-0.1890906028016409,-1.0110585156983387,-0.06289081824039729,0.6209628563189757,1.4204742199244158,-0.10855480939451484,1.0016739025125152,0.3584006965742063,0.6130958528832952
Western Carolina University,No,3224,2519,1057,11,31,5000,706,6390,2380,110,1622,67.0,78,14.6,9,6554,55,6.087206726395233,6.024679971506034,4.275990827520511,3.3150176007474266,3.8705561649276956,9.229976446595975,56.11972712593671,6.4498286879756535,9.838607557472368,2232.4911398680765,34618.54631426671,6.778935197303488,4.135098422421764,1.8306990508386018,0.7813275434243176,Low,0,0,0.6356571424579672,0.7497450757982586,0.8643115532878172,-1.086763562568219,0.9153030516323877,0.4815293362545929,-1.0318055178292174,-5.2899006983072026,0.6196262086614175,-0.48546721020260253,-0.28553671812966114,0.18327814727000463,-1.1817113204611744,-0.702190895111028,0.2352698505997351,-1.0977194109733543,-1.6310663255951814
Western Maryland College,Yes,1205,984,278,31,50,1071,98,14510,5340,500,1400,84.0,91,12.5,39,10026,60,5.5244785017942615,5.46390875788672,3.767347783220598,5.5134261936560724,3.584591358455322,5.79991262724456,75.3233974657904,9.502670860800531,9.585611403607514,3508.30890518449,51847.00689353883,6.017611906998858,9.85113937380516,1.833954502814145,0.816597510373444,Medium,1,1,-0.27408148789133907,-0.1866875564311747,-0.5313441769722156,0.4211004096393092,-0.5990399713080633,-0.7362743036700444,1.0216148692005185,-0.22842386689854197,0.31037713613816026,0.7134988370127088,0.7804683371675396,-0.3549362148576937,1.2455227419124493,0.4369158491746065,0.4751834835176201,0.3584006965742063,0.6130958528832952
Western Michigan University,No,9167,7191,2738,24,53,15739,4278,6940,4100,500,1700,80.0,84,24.7,11,5983,55,6.641685566169936,6.608295814689846,4.579807038529339,4.914783971046612,4.0289953754471926,13.0003762661899,57.817591581863965,9.502670860800531,9.919921665567582,3182.3085613523126,42037.76711508565,9.964693612926274,4.6929731524538,1.8298979573689835,0.7844442020290171,Low,0,0,1.532059345514337,1.724325986819178,1.6979469299869696,0.010498375683124296,1.7543269719887293,1.8201652526967822,-0.8502553544222395,-0.22842386689854197,0.7190202592323733,0.4071358482998492,0.17352500962299197,2.4354369284249713,-0.9448178904126144,-0.9824994301165663,0.25647000906591005,-1.0977194109733543,-1.6310663255951814
Western New England College,Yes,1650,1471,409,7,21,1803,1116,8994,5500,498,2065,74.0,97,15.4,15,8409,59,5.708646854654208,5.708308238795854,3.925259898955971,2.52477703580596,3.692177093059328,10.12558189808074,63.47272463212091,9.493782333958585,10.25967977323995,2723.085158261725,61289.05591242347,7.057569713883966,5.675799188389897,1.8326978210992468,0.8915151515151515,Medium,1,1,0.023655603940691997,0.22143547782039166,-0.09805220203348261,-1.628780765874191,-0.029313547363518117,0.7995034720713221,-0.24556024711955235,-0.24316064991220093,1.1343225398198606,-0.024425212660713208,1.3646918631281069,0.38025767031614155,-0.5274750385853566,-0.0028063852847569266,0.9847888222997899,0.3584006965742063,0.6130958528832952
Western State College of Colorado,No,2702,1623,604,7,24,2315,146,5918,3755,500,2050,76.0,79,19.4,4,4599,52,5.989192531673727,5.767038070377159,4.075486322170695,2.52477703580596,3.7396263948575266,6.4395240954098245,54.584370027546214,9.502670860800531,10.246856335235375,2872.1891570226703,35793.58122346702,8.373979046509408,2.399320130769619,1.827351222081084,0.6006661732050333,Low,0,0,0.4772017898337747,0.3195085055407616,0.3141511510757235,-1.628780765874191,0.22195694989761855,-0.509187807589489,-1.1959790071367769,-0.22842386689854197,1.118647849715311,0.11569717540939685,-0.21283183845717074,1.310887822159327,-1.9187844502831575,-1.873620959216252,-0.9936262728287318,-1.0977194109733543,-1.6310663255951814
Western Washington University,No,5548,3563,1549,30,71,8909,506,8124,4144,639,2385,75.0,89,22.7,10,7203,61,6.380555999896182,6.22237056656753,4.403343451159413,5.434512156192033,3.955309017197226,8.60348879955075,61.19337750410501,10.055446652914092,10.514513108587213,2797.1408339686877,48914.209492885086,9.381731017773395,4.420803225514992,1.831488208195989,0.6422134102379236,Low,0,0,1.1099023546613445,1.079868876386414,1.2137519338004854,0.3669741501362814,1.364116638492648,0.25910229783180344,-0.48928750232410007,0.6880538631497891,1.4458172854919475,0.04516955486019143,0.5990025096854961,2.0233139245838974,-1.0603909108017935,-0.4260588941306678,-0.7110133464078271,-1.0977194109733543,-1.6310663255951814
Westfield State College,No,3100,2150,825,3,20,3234,941,5542,3788,500,1300,75.0,79,15.7,20,4222,65,6.065552820848387,5.932759748709701,4.1893269834935145,1.2693752740102677,3.799178209814889,9.787226821093325,53.30268960796032,9.502670860800531,9.45926910861573,2797.1408339686877,35793.58122346702,7.160596602002433,6.734445050971812,1.8264419865465928,0.6935483870967742,Low,0,0,0.6006502003628381,0.596247367467745,0.626516321684647,-2.4898468540270966,0.537316999256821,0.679374498954965,-1.333027220142841,-0.22842386689854197,0.1559430194537629,0.04516955486019143,-0.21283183845717074,0.4530921042246257,-0.07793639470495539,-2.191769203227779,-0.361822182953462,-1.0977194109733543,-1.6310663255951814
Westminster College MO,Yes,662,553,184,20,43,665,37,10720,4050,600,1650,66.0,70,12.5,20,7925,62,5.1614635670733975,5.101374991361772,3.587875733202423,4.511710153177958,3.4748591231433315,4.339068815784311,67.59817837618462,9.911870086910547,9.868205833654798,2166.3773306690255,26071.58053472029,6.017611906998858,6.734445050971812,1.8322465583093188,0.8353474320241692,Medium,1,1,-0.8609521922059836,-0.792083199099582,-1.023794035151519,-0.2659654673280361,-1.1801333127798785,-1.2549296420695684,0.19556848889233233,0.450010288926062,0.655805570750033,-0.5475985071923998,-0.8143772774197001,-0.3549362148576937,-0.07793639470495539,-0.16070657589235568,0.6027243407755716,0.3584006965742063,0.6130958528832952
Westminster College,Yes,996,866,377,29,58,1411,72,12065,3615,430,685,62.0,78,12.5,41,8596,80,5.410763777474828,5.384806378061209,3.892713932298105,5.353618702746615,3.643059379081475,5.322238211547547,70.51924341683917,9.171321099399199,8.395395603896883,1911.850540404655,34618.54631426671,6.017611906998858,10.12756185867775,1.8328616001158367,0.8694779116465864,Medium,1,1,-0.45791921457772844,-0.3187807308962626,-0.18735444527052922,0.3114902312545731,-0.2894192169481831,-0.9058669622243369,0.5079137020816982,-0.7777870653483813,-1.1444794952383643,-0.7867933106586992,-0.28553671812966114,-0.3549362148576937,1.3629015494814063,0.05450110497204439,0.8348869444790262,0.3584006965742063,0.6130958528832952
